user_id,event_timestamp
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-02-07 20:24:07
2a89086b-dc4d-42a1-9af8-4f5a1c552b5b,2022-02-07 21:08:30
70ceac1f-d977-4195-90b5-727ac716904c,2022-02-08 02:48:17
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-02-08 08:06:10
a95b0703-5753-480c-8021-1a9dcb16bcdf,2022-02-08 09:27:36
0884dfde-ac14-4f72-b760-0a64d21a601d,2022-02-08 10:35:36
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-02-08 13:34:17
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-02-08 21:18:41
af09482c-8d76-4064-88f0-899aca42ee65,2022-02-08 22:32:58
756cfbce-f961-40e6-b762-993a11ac786f,2022-02-09 02:31:12
273c6b95-9a6e-4b64-ac5e-cbaed4abdded,2022-02-09 06:45:07
d4b57b2a-9369-4d5e-8309-8720eb0cc06a,2022-02-09 09:56:38
08b5ea5c-12a7-49fa-ae98-09d6d4516ee0,2022-02-09 10:42:13
2a89086b-dc4d-42a1-9af8-4f5a1c552b5b,2022-02-09 14:31:08
70ceac1f-d977-4195-90b5-727ac716904c,2022-02-10 05:58:00
8056cc88-b47a-47ea-b8ed-dc3e7ea5b4f3,2022-02-10 15:23:10
b2576d80-1a80-4c14-b2f4-e62ada1a2db5,2022-02-11 12:35:55
c40b3ce2-ac0e-4800-ab6f-61cb50921b38,2022-02-11 18:49:16
08b5ea5c-12a7-49fa-ae98-09d6d4516ee0,2022-02-12 05:09:30
d6f86a41-8d42-4c9a-8b1f-ffae4d12173a,2022-02-14 01:12:23
2a89086b-dc4d-42a1-9af8-4f5a1c552b5b,2022-02-14 13:51:56
0df9b681-1849-49e5-8402-6e89c4daf60e,2022-02-15 03:07:32
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-02-15 08:59:36
2a89086b-dc4d-42a1-9af8-4f5a1c552b5b,2022-02-15 10:11:16
f5f7ceea-98a0-47f7-925f-a1159506802f,2022-02-15 11:05:00
d6f86a41-8d42-4c9a-8b1f-ffae4d12173a,2022-02-16 00:12:12
75551a47-66c4-44f1-abd9-164e464dec73,2022-02-16 09:04:49
756cfbce-f961-40e6-b762-993a11ac786f,2022-02-16 10:46:28
a95b0703-5753-480c-8021-1a9dcb16bcdf,2022-02-16 12:39:30
f1860273-b2ae-4c6b-9fbb-350b15a9c072,2022-02-16 19:35:17
31411b66-4697-4807-b5fe-6c197a797b7b,2022-02-17 01:09:41
48663df1-9e02-4564-9ecf-36a0be688b66,2022-02-17 02:17:10
2a89086b-dc4d-42a1-9af8-4f5a1c552b5b,2022-02-17 06:17:57
0884dfde-ac14-4f72-b760-0a64d21a601d,2022-02-17 13:01:53
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-02-17 13:41:14
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-02-17 17:39:54
f1860273-b2ae-4c6b-9fbb-350b15a9c072,2022-02-17 18:59:08
48663df1-9e02-4564-9ecf-36a0be688b66,2022-02-18 01:36:42
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-02-18 01:45:32
6116098d-0b0a-4a13-898e-f671b9304188,2022-02-18 12:07:12
70ceac1f-d977-4195-90b5-727ac716904c,2022-02-18 18:03:47
d6f86a41-8d42-4c9a-8b1f-ffae4d12173a,2022-02-18 18:28:45
a95b0703-5753-480c-8021-1a9dcb16bcdf,2022-02-19 00:17:02
57ea22e5-43b1-4f4e-9a80-7c5f844c40ed,2022-02-19 03:55:51
c91b3795-3386-46b2-8059-352097005c67,2022-02-19 15:25:22
d6f86a41-8d42-4c9a-8b1f-ffae4d12173a,2022-02-19 16:01:08
ab5ebd65-527e-4e1e-b8c7-9f94a6bcb2c2,2022-02-19 18:07:24
273c6b95-9a6e-4b64-ac5e-cbaed4abdded,2022-02-19 23:45:06
f1860273-b2ae-4c6b-9fbb-350b15a9c072,2022-02-20 06:20:30
d6f86a41-8d42-4c9a-8b1f-ffae4d12173a,2022-02-20 07:35:57
8bfa1256-ac64-430a-97e5-42084de8c129,2022-02-20 13:07:32
67f678c5-a2bb-4c51-9895-15e395356fe3,2022-02-20 19:02:04
f1860273-b2ae-4c6b-9fbb-350b15a9c072,2022-02-21 00:47:06
ab5ebd65-527e-4e1e-b8c7-9f94a6bcb2c2,2022-02-21 00:48:01
d6f86a41-8d42-4c9a-8b1f-ffae4d12173a,2022-02-21 01:32:22
f1860273-b2ae-4c6b-9fbb-350b15a9c072,2022-02-21 02:56:38
8056cc88-b47a-47ea-b8ed-dc3e7ea5b4f3,2022-02-21 04:42:55
57ea22e5-43b1-4f4e-9a80-7c5f844c40ed,2022-02-21 07:29:04
f1860273-b2ae-4c6b-9fbb-350b15a9c072,2022-02-21 10:17:42
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-21 14:55:08
8056cc88-b47a-47ea-b8ed-dc3e7ea5b4f3,2022-02-21 18:19:40
a4da1a77-533b-497f-8091-673794ffc566,2022-02-22 00:27:54
2a89086b-dc4d-42a1-9af8-4f5a1c552b5b,2022-02-22 02:18:18
c91b3795-3386-46b2-8059-352097005c67,2022-02-22 03:21:33
0df9b681-1849-49e5-8402-6e89c4daf60e,2022-02-22 05:16:29
d4b57b2a-9369-4d5e-8309-8720eb0cc06a,2022-02-22 08:51:01
61aa9f5d-01f9-4114-8911-f46b59565f60,2022-02-22 11:49:59
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-22 15:32:22
2a89086b-dc4d-42a1-9af8-4f5a1c552b5b,2022-02-22 16:34:50
a92db6b9-df95-4f80-85e7-5a399d12c761,2022-02-22 18:48:39
334467ef-047b-45a1-bd77-bd664bd367ed,2022-02-22 19:48:43
67f678c5-a2bb-4c51-9895-15e395356fe3,2022-02-22 22:20:36
a4da1a77-533b-497f-8091-673794ffc566,2022-02-23 10:24:42
6116098d-0b0a-4a13-898e-f671b9304188,2022-02-23 10:43:45
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-02-23 11:28:07
c53c7391-8400-4262-88d5-3c3ffa314c00,2022-02-23 17:36:25
67f678c5-a2bb-4c51-9895-15e395356fe3,2022-02-23 19:45:52
a92db6b9-df95-4f80-85e7-5a399d12c761,2022-02-23 22:37:30
f1860273-b2ae-4c6b-9fbb-350b15a9c072,2022-02-24 00:33:54
67f678c5-a2bb-4c51-9895-15e395356fe3,2022-02-24 01:28:46
af09482c-8d76-4064-88f0-899aca42ee65,2022-02-24 06:36:24
cedeca81-1553-42df-bb51-816d6df52e9a,2022-02-24 06:37:59
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-24 06:59:03
273c6b95-9a6e-4b64-ac5e-cbaed4abdded,2022-02-24 13:03:26
8f9d7d6e-685f-4460-be85-ae6c72d266f9,2022-02-24 18:43:29
c40b3ce2-ac0e-4800-ab6f-61cb50921b38,2022-02-24 19:46:34
d4b57b2a-9369-4d5e-8309-8720eb0cc06a,2022-02-24 20:36:08
67f678c5-a2bb-4c51-9895-15e395356fe3,2022-02-25 03:20:30
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-25 03:57:13
0df9b681-1849-49e5-8402-6e89c4daf60e,2022-02-25 07:06:19
c91b3795-3386-46b2-8059-352097005c67,2022-02-25 08:39:15
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-25 12:55:05
6116098d-0b0a-4a13-898e-f671b9304188,2022-02-25 18:33:55
f1860273-b2ae-4c6b-9fbb-350b15a9c072,2022-02-25 18:44:01
af09482c-8d76-4064-88f0-899aca42ee65,2022-02-25 18:54:58
c91b3795-3386-46b2-8059-352097005c67,2022-02-25 20:04:15
c91b3795-3386-46b2-8059-352097005c67,2022-02-25 20:39:17
75551a47-66c4-44f1-abd9-164e464dec73,2022-02-25 21:19:10
ed9286fe-fca9-451f-a177-4e24aa9ce801,2022-02-25 22:10:07
ed9286fe-fca9-451f-a177-4e24aa9ce801,2022-02-26 02:26:53
67f678c5-a2bb-4c51-9895-15e395356fe3,2022-02-26 11:02:51
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-26 12:11:07
d6f86a41-8d42-4c9a-8b1f-ffae4d12173a,2022-02-26 12:12:38
8caa422a-e414-4275-9d68-c7abfc909451,2022-02-26 12:46:08
2a89086b-dc4d-42a1-9af8-4f5a1c552b5b,2022-02-26 13:01:37
a4da1a77-533b-497f-8091-673794ffc566,2022-02-26 13:17:37
61aa9f5d-01f9-4114-8911-f46b59565f60,2022-02-26 14:00:16
334467ef-047b-45a1-bd77-bd664bd367ed,2022-02-26 17:09:52
ed9286fe-fca9-451f-a177-4e24aa9ce801,2022-02-26 17:42:29
ed9286fe-fca9-451f-a177-4e24aa9ce801,2022-02-26 18:56:53
67f678c5-a2bb-4c51-9895-15e395356fe3,2022-02-26 19:18:23
ed9286fe-fca9-451f-a177-4e24aa9ce801,2022-02-26 22:29:18
8caa422a-e414-4275-9d68-c7abfc909451,2022-02-27 00:50:22
ed9286fe-fca9-451f-a177-4e24aa9ce801,2022-02-27 01:23:59
a592de11-1f44-4018-9747-0421440e2f08,2022-02-27 04:46:12
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-27 04:46:21
756cfbce-f961-40e6-b762-993a11ac786f,2022-02-27 10:22:47
ed9286fe-fca9-451f-a177-4e24aa9ce801,2022-02-27 12:13:06
8caa422a-e414-4275-9d68-c7abfc909451,2022-02-27 14:19:23
c40b3ce2-ac0e-4800-ab6f-61cb50921b38,2022-02-27 14:41:10
8caa422a-e414-4275-9d68-c7abfc909451,2022-02-27 17:45:55
a592de11-1f44-4018-9747-0421440e2f08,2022-02-27 18:51:04
31411b66-4697-4807-b5fe-6c197a797b7b,2022-02-27 19:17:08
a592de11-1f44-4018-9747-0421440e2f08,2022-02-27 19:29:00
a592de11-1f44-4018-9747-0421440e2f08,2022-02-27 20:01:06
8caa422a-e414-4275-9d68-c7abfc909451,2022-02-27 20:59:38
b2576d80-1a80-4c14-b2f4-e62ada1a2db5,2022-02-27 21:40:42
75551a47-66c4-44f1-abd9-164e464dec73,2022-02-27 22:17:31
08b5ea5c-12a7-49fa-ae98-09d6d4516ee0,2022-02-28 01:58:52
61aa9f5d-01f9-4114-8911-f46b59565f60,2022-02-28 02:37:48
a592de11-1f44-4018-9747-0421440e2f08,2022-02-28 02:46:45
a92db6b9-df95-4f80-85e7-5a399d12c761,2022-02-28 03:59:03
a92db6b9-df95-4f80-85e7-5a399d12c761,2022-02-28 04:49:15
8bfa1256-ac64-430a-97e5-42084de8c129,2022-02-28 05:13:32
c53c7391-8400-4262-88d5-3c3ffa314c00,2022-02-28 06:16:06
a592de11-1f44-4018-9747-0421440e2f08,2022-02-28 07:05:12
a592de11-1f44-4018-9747-0421440e2f08,2022-02-28 08:37:12
8caa422a-e414-4275-9d68-c7abfc909451,2022-02-28 11:27:19
4fe647d3-2451-4919-88a8-6bb95dcd9bd8,2022-02-28 11:31:21
8caa422a-e414-4275-9d68-c7abfc909451,2022-02-28 12:16:11
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-28 12:20:11
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-28 12:29:59
d6f86a41-8d42-4c9a-8b1f-ffae4d12173a,2022-02-28 14:04:42
a592de11-1f44-4018-9747-0421440e2f08,2022-02-28 17:25:11
334467ef-047b-45a1-bd77-bd664bd367ed,2022-02-28 17:45:52
a592de11-1f44-4018-9747-0421440e2f08,2022-02-28 18:36:56
8caa422a-e414-4275-9d68-c7abfc909451,2022-02-28 18:42:39
c096af7a-3706-44dd-adf0-5a6a47019931,2022-02-28 22:20:01
ed9286fe-fca9-451f-a177-4e24aa9ce801,2022-02-28 22:32:35
ed9286fe-fca9-451f-a177-4e24aa9ce801,2022-02-28 22:45:53
0884dfde-ac14-4f72-b760-0a64d21a601d,2022-03-01 01:56:58
af09482c-8d76-4064-88f0-899aca42ee65,2022-03-01 13:56:24
8056cc88-b47a-47ea-b8ed-dc3e7ea5b4f3,2022-03-01 19:43:42
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-03-01 22:22:28
a95b0703-5753-480c-8021-1a9dcb16bcdf,2022-03-02 12:40:58
0df9b681-1849-49e5-8402-6e89c4daf60e,2022-03-03 03:04:50
c096af7a-3706-44dd-adf0-5a6a47019931,2022-03-03 04:25:01
d03e7ffe-4634-454a-a970-f03eb1adf5e5,2022-03-03 12:37:13
31411b66-4697-4807-b5fe-6c197a797b7b,2022-03-03 19:05:39
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-03-04 00:45:08
cbc1c2a8-892a-4c84-b4d8-b593db8a1efd,2022-03-04 08:09:29
9c38e879-149e-4958-9ac6-813d8235a9dd,2022-03-04 12:40:05
31411b66-4697-4807-b5fe-6c197a797b7b,2022-03-04 19:54:25
c40b3ce2-ac0e-4800-ab6f-61cb50921b38,2022-03-04 23:41:51
9c38e879-149e-4958-9ac6-813d8235a9dd,2022-03-05 08:15:16
f670e4e5-407c-41f7-9f02-478456844f65,2022-03-06 04:37:26
d03e7ffe-4634-454a-a970-f03eb1adf5e5,2022-03-06 05:26:10
ab5ebd65-527e-4e1e-b8c7-9f94a6bcb2c2,2022-03-06 09:15:04
8bfa1256-ac64-430a-97e5-42084de8c129,2022-03-06 10:39:13
cbc1c2a8-892a-4c84-b4d8-b593db8a1efd,2022-03-06 17:46:00
48663df1-9e02-4564-9ecf-36a0be688b66,2022-03-07 06:07:14
b2576d80-1a80-4c14-b2f4-e62ada1a2db5,2022-03-08 04:23:24
f1860273-b2ae-4c6b-9fbb-350b15a9c072,2022-03-08 07:27:28
db2b017d-a38e-4db2-aafa-858ad1cc22d4,2022-03-08 10:05:54
db2b017d-a38e-4db2-aafa-858ad1cc22d4,2022-03-08 16:01:35
ebeebd84-afcf-4ff7-8a0a-2a4cdf7cfcd6,2022-03-09 00:10:33
67f678c5-a2bb-4c51-9895-15e395356fe3,2022-03-09 07:47:50
ab5ebd65-527e-4e1e-b8c7-9f94a6bcb2c2,2022-03-09 07:51:23
e260c93c-568c-4ce1-a1ce-80ce5216206f,2022-03-09 11:13:04
f5f7ceea-98a0-47f7-925f-a1159506802f,2022-03-09 11:33:17
8bfa1256-ac64-430a-97e5-42084de8c129,2022-03-09 16:57:43
e260c93c-568c-4ce1-a1ce-80ce5216206f,2022-03-09 20:25:41
c53c7391-8400-4262-88d5-3c3ffa314c00,2022-03-10 00:19:11
756cfbce-f961-40e6-b762-993a11ac786f,2022-03-10 11:05:11
8c1252cb-0bba-4fcd-ad2c-0447fb16cea4,2022-03-10 11:24:34
babaf838-a1a6-4712-9da4-50e4cf797231,2022-03-10 15:19:12
cfe350fc-2d65-4467-b6c0-ba7be6bb719f,2022-03-10 15:21:00
bff2755e-4596-4dd5-a98d-a40af7cdf94a,2022-03-10 17:05:19
756cfbce-f961-40e6-b762-993a11ac786f,2022-03-11 02:15:02
d6f86a41-8d42-4c9a-8b1f-ffae4d12173a,2022-03-11 08:55:10
cfe350fc-2d65-4467-b6c0-ba7be6bb719f,2022-03-11 15:25:23
08b5ea5c-12a7-49fa-ae98-09d6d4516ee0,2022-03-11 18:25:46
653c6e26-b09b-46a0-98c9-5b32201b98fc,2022-03-11 19:29:53
bff2755e-4596-4dd5-a98d-a40af7cdf94a,2022-03-11 21:46:20
9c9ffb98-31ad-40b4-8bb0-1c92181b5990,2022-03-12 08:52:42
85ec2def-c13f-4bb0-b263-f298f93f4d78,2022-03-12 09:58:11
babaf838-a1a6-4712-9da4-50e4cf797231,2022-03-12 11:30:05
babaf838-a1a6-4712-9da4-50e4cf797231,2022-03-13 05:43:21
0884dfde-ac14-4f72-b760-0a64d21a601d,2022-03-13 09:22:04
8c1252cb-0bba-4fcd-ad2c-0447fb16cea4,2022-03-13 09:48:11
d03e7ffe-4634-454a-a970-f03eb1adf5e5,2022-03-13 14:17:15
4fe647d3-2451-4919-88a8-6bb95dcd9bd8,2022-03-13 15:03:36
f670e4e5-407c-41f7-9f02-478456844f65,2022-03-13 15:48:45
f5f7ceea-98a0-47f7-925f-a1159506802f,2022-03-14 01:25:52
08b5ea5c-12a7-49fa-ae98-09d6d4516ee0,2022-03-14 05:49:39
49a9efe7-47ec-444f-a138-afe40086a7b7,2022-03-14 15:27:16
c53c7391-8400-4262-88d5-3c3ffa314c00,2022-03-14 15:44:19
cbc1c2a8-892a-4c84-b4d8-b593db8a1efd,2022-03-14 23:00:00
5626a41c-f267-456d-9ac7-2cd485c9ff78,2022-03-15 02:50:30
